District,Lat_Y,Long_X,Loc_ID,Name,NIDID,DataURL,DamSummaryURL,WQReportURL,LocSummaryURL,AnnualVarURL
NWK,38.6538795,-94.9026489,5548030,Hillsdale Dam & Reservoir,KS82201,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5548030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5548030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5548030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5548030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5548030
NWK,38.6158834,-97.9673004,5558030,Kanopolis Dam & Reservoir,KS00005,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5558030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5558030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5558030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5558030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5558030
NWK,39.75215629,-92.5151523,5580030,Long Branch Dam & Reservoir,MO11176,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5580030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5580030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5580030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5580030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5580030
NWK,38.923445,-94.4683266,5574030,Longview Dam & Reservoir,MO82202,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5574030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5574030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5574030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5574030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5574030
NWK,38.51064906,-95.70822557,15302030,Melvern Dam & Reservoir,KS00007,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=15302030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=15302030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=15302030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=15302030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=15302030
NWK,39.0852563,-96.8969917,5604030,Milford Dam & Reservoir,KS00008,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5604030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5604030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5604030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5604030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5604030
NWK,39.1133638,-95.4265293,5651030,Perry Dam & Reservoir,KS00009,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5651030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5651030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5651030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5651030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5651030
NWK,37.9034239,-93.3176804,15222030,Pomme De Terre Dam & Reservoir,MO30201,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=15222030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=15222030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=15222030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=15222030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=15222030
NWK,38.6512842,-95.5582047,5663030,Pomona Dam & Reservoir,KS00010,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5663030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5663030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5663030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5663030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5663030
NWK,40.8261038,-92.8873253,5673030,Rathbun Dam & Reservoir,IA00016,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5673030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5673030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5673030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5673030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5673030
NWK,39.3994111,-94.5567322,15251030,Smithville Dam & Reservoir,MO12084,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=15251030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=15251030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=15251030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=15251030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=15251030
NWK,37.69382392,-93.76953602,5706030,Stockton Dam & Reservoir,MO30200,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5706030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5706030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5706030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5706030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5706030
NWK,39.25583,-96.59083,5722030,Tuttle Creek Dam & Reservoir,KS00012,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5722030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5722030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5722030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5722030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5722030
NWK,38.96563426,-98.49567413,5734030,Wilson Dam & Reservoir,KS00013,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5734030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5734030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5734030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5734030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5734030
NWO,39.65083333,-105.1338889,2422030,Bear Creek Dam & Reservoir,CO00004,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=2422030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=2422030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=2422030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=2422030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=2422030
NWO,45.98229167,-103.2471083,2432030,Bowman-Haley Dam & Reservoir,ND00147,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=2432030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=2432030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=2432030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=2432030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=2432030
NWO,39.55871944,-105.0620806,2526030,Chatfield Dam & Reservoir,CO01281,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=2526030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=2526030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=2526030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=2526030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=2526030
NWO,39.65083333,-104.8536111,2340030,Cherry Creek Dam & Reservoir,CO01280,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=2340030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=2340030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=2340030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=2340030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=2340030
NWO,43.45416667,-103.4888083,2536030,Cold Brook Dam & Reservoir,SD01097,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=2536030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=2536030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=2536030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=2536030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=2536030
NWO,43.43875278,-103.5665583,8983030,Cottonwood Springs Dam & Res,SD01096,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=8983030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=8983030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=8983030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=8983030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=8983030
NWO,41.3384139,-96.0507194,8360030,Papillion Creek Dam 11,NE01518,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=8360030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=8360030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=8360030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=8360030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=8360030
NWO,41.31443333,-96.12178889,8361030,Papillion Creek Dam 16,NE01065,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=8361030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=8361030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=8361030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=8361030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=8361030
NWO,41.22024444,-96.16075,8362030,Papillion Creek Dam 18,NE02185,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=8362030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=8362030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=8362030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=8362030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=8362030
NWO,41.17193611,-96.14959722,8363030,Papillion Creek Dam 20,NE01882,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=8363030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=8363030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=8363030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=8363030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=8363030
NWO,46.9627417,-98.7518167,5138030,Pipestem Dam & Reservoir,ND00146,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5138030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5138030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5138030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5138030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5138030
NWO,40.730475,-96.78319444,8368030,Salt Creek Dam 10,NE01058,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=8368030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=8368030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=8368030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=8368030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=8368030
NWO,40.76715,-96.846025,8369030,Salt Creek Dam 12,NE01055,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=8369030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=8369030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=8369030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=8369030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=8369030
NWO,40.82498333,-96.94679167,5166030,Salt Creek Dam 13,NE01060,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=5166030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=5166030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=5166030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=5166030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=5166030
NWO,40.83926667,-96.86679722,1380030,Salt Creek Dam 14,NE01057,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_report_json?p_location_id=1380030&p_parameter_type=Flow%3AStor%3APrecip%3AStage%3AElev&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_dam_summary_json?p_location_id=1380030&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_wq_report_json?p_location_id=1380030&p_parameter_type=Conc%3ACond%3ApH%3APower%3ATemp&p_last=5&p_last_unit=days&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_loc_summary_json?p_location_id=1380030&p_source=CWMS&p_unit_system=EN&p_format=JSON,https://water.usace.army.mil/a2w/CWMS_CRREL.cwms_data_api.get_annual_variability_json?p_id=1380030
