"id","year","julian","pcp_in","date"
"USC00411429","2013",286,25.38,"Oct-14"
"USC00411429","2013",287,28.08,"Oct-15"
"USC00411429","2013",288,28.11,"Oct-16"
"USC00411429","2013",289,28.72,"Oct-17"
"USC00411429","2013",290,29.01,"Oct-18"
"USC00411429","2013",291,29.01,"Oct-19"
"USC00411429","2013",292,29.02,"Oct-20"
"USC00411429","2013",293,29.02,"Oct-21"
"USC00411429","2013",294,29.02,"Oct-22"
"USC00411429","2013",295,29.03,"Oct-23"
"USC00411429","2013",296,29.03,"Oct-24"
"USC00411429","2013",297,29.03,"Oct-25"
"USC00411429","2013",298,29.03,"Oct-26"
"USC00411429","2013",299,29.03,"Oct-27"
"USC00411429","2013",300,30.12,"Oct-28"
"USC00411429","2013",301,30.13,"Oct-29"
"USC00411429","2013",302,30.13,"Oct-30"
"USC00411429","2013",303,30.14,"Oct-31"
"USC00411429","2013",304,36.99,"Nov-01"
"USC00411429","2013",305,36.99,"Nov-02"
"USC00411429","2013",306,36.99,"Nov-03"
"USC00411429","2013",307,36.99,"Nov-04"
"USC00411429","2013",308,36.99,"Nov-05"
"USC00411429","2013",309,37,"Nov-06"
"USC00411429","2013",310,37.03,"Nov-07"
"USC00411429","2013",311,37.06,"Nov-08"
"USC00411429","2013",312,37.06,"Nov-09"
"USC00411429","2013",313,37.07,"Nov-10"
"USC00411429","2013",314,37.07,"Nov-11"
"USC00411429","2013",315,37.07,"Nov-12"
"USC00411429","2013",316,37.07,"Nov-13"
"USC00411429","2013",317,37.07,"Nov-14"
"USC00411429","2013",318,37.07,"Nov-15"
"USC00411429","2013",319,37.07,"Nov-16"
"USC00411429","2013",320,37.07,"Nov-17"
"USC00411429","2013",321,37.07,"Nov-18"
"USC00411429","2013",322,37.07,"Nov-19"
"USC00411429","2013",323,37.07,"Nov-20"
"USC00411429","2013",324,37.07,"Nov-21"
"USC00411429","2013",325,37.1,"Nov-22"
"USC00411429","2013",326,37.24,"Nov-23"
"USC00411429","2013",327,37.36,"Nov-24"
"USC00411429","2013",328,37.41,"Nov-25"
"USC00411429","2013",329,38.42,"Nov-26"
"USC00411429","2013",330,38.54,"Nov-27"
"USC00411429","2013",331,38.54,"Nov-28"
"USC00411429","2013",332,38.54,"Nov-29"
"USC00411429","2013",333,38.54,"Nov-30"
"USC00411429","2013",334,38.54,"Dec-01"
"USC00411429","2013",335,38.54,"Dec-02"
"USC00411429","2013",336,38.54,"Dec-03"
"USC00411429","2013",337,38.54,"Dec-04"
"USC00411429","2013",338,38.54,"Dec-05"
"USC00411429","2013",339,38.55,"Dec-06"
"USC00411429","2013",340,38.58,"Dec-07"
"USC00411429","2013",341,38.58,"Dec-08"
"USC00411429","2013",342,38.58,"Dec-09"
"USC00411429","2013",343,38.58,"Dec-10"
"USC00411429","2013",344,38.61,"Dec-11"
"USC00411429","2013",345,38.61,"Dec-12"
"USC00411429","2013",346,38.61,"Dec-13"
"USC00411429","2013",347,38.61,"Dec-14"
"USC00411429","2013",348,38.66,"Dec-15"
"USC00411429","2013",349,38.66,"Dec-16"
"USC00411429","2013",350,38.66,"Dec-17"
"USC00411429","2013",351,38.66,"Dec-18"
"USC00411429","2013",352,38.66,"Dec-19"
"USC00411429","2013",353,38.66,"Dec-20"
"USC00411429","2013",354,38.66,"Dec-21"
"USC00411429","2013",355,38.73,"Dec-22"
"USC00411429","2013",356,39.02,"Dec-23"
"USC00411429","2013",357,39.31,"Dec-24"
"USC00411429","2013",358,39.31,"Dec-25"
"USC00411429","2013",359,39.31,"Dec-26"
"USC00411429","2013",360,39.31,"Dec-27"
"USC00411429","2013",361,39.38,"Dec-28"
"USC00411429","2013",362,39.45,"Dec-29"
"USC00411429","2013",363,39.45,"Dec-30"
"USC00411429","2013",364,39.45,"Dec-31"
"USC00411429","2013",365,39.45,"Jan-01"
"USC00411429","2014",1,0,"Jan-02"
"USC00411429","2014",2,0,"Jan-03"
"USC00411429","2014",3,0,"Jan-04"
"USC00411429","2014",4,0,"Jan-05"
"USC00411429","2014",5,0,"Jan-06"
"USC00411429","2014",6,0,"Jan-07"
"USC00411429","2014",7,0,"Jan-08"
"USC00411429","2014",8,0.07,"Jan-09"
"USC00411429","2014",9,0.12,"Jan-10"
"USC00411429","2014",10,0.12,"Jan-11"
"USC00411429","2014",11,0.13,"Jan-12"
"USC00411429","2014",12,0.13,"Jan-13"
"USC00411429","2014",13,0.13,"Jan-14"
"USC00411429","2014",14,0.13,"Jan-15"
"USC00411429","2014",15,0.13,"Jan-16"
"USC00411429","2014",16,0.13,"Jan-17"
"USC00411429","2014",17,0.13,"Jan-18"
"USC00411429","2014",18,0.13,"Jan-19"
"USC00411429","2014",19,0.13,"Jan-20"
"USC00411429","2014",20,0.13,"Jan-21"
"USC00411429","2014",21,0.13,"Jan-22"
"USC00411429","2014",22,0.13,"Jan-23"
"USC00411429","2014",23,0.13,"Jan-24"
"USC00411429","2014",24,0.13,"Jan-25"
"USC00411429","2014",25,0.13,"Jan-26"
"USC00411429","2014",26,0.27,"Jan-27"
"USC00411429","2014",27,0.27,"Jan-28"
"USC00411429","2014",28,0.27,"Jan-29"
"USC00411429","2014",29,0.27,"Jan-30"
"USC00411429","2014",30,0.27,"Jan-31"
"USC00411429","2014",31,0.27,"Feb-01"
"USC00411429","2014",32,0.27,"Feb-02"
"USC00411429","2014",33,0.28,"Feb-03"
"USC00411429","2014",34,0.29,"Feb-04"
"USC00411429","2014",35,0.47,"Feb-05"
"USC00411429","2014",36,0.47,"Feb-06"
"USC00411429","2014",37,0.47,"Feb-07"
"USC00411429","2014",38,0.47,"Feb-08"
"USC00411429","2014",39,0.48,"Feb-09"
"USC00411429","2014",40,0.49,"Feb-10"
"USC00411429","2014",41,0.5,"Feb-11"
"USC00411429","2014",42,0.5,"Feb-12"
"USC00411429","2014",43,0.57,"Feb-13"
"USC00411429","2014",44,0.57,"Feb-14"
"USC00411429","2014",45,0.57,"Feb-15"
"USC00411429","2014",46,0.57,"Feb-16"
"USC00411429","2014",47,0.57,"Feb-17"
"USC00411429","2014",48,0.57,"Feb-18"
"USC00411429","2014",49,0.57,"Feb-19"
"USC00411429","2014",50,0.58,"Feb-20"
"USC00411429","2014",51,0.58,"Feb-21"
"USC00411429","2014",52,0.58,"Feb-22"
"USC00411429","2014",53,0.58,"Feb-23"
"USC00411429","2014",54,0.58,"Feb-24"
"USC00411429","2014",55,0.58,"Feb-25"
"USC00411429","2014",56,0.59,"Feb-26"
"USC00411429","2014",57,0.64,"Feb-27"
"USC00411429","2014",58,0.93,"Feb-28"
"USC00411429","2014",59,0.93,"Mar-01"
"USC00411429","2014",60,0.93,"Mar-02"
"USC00411429","2014",61,0.93,"Mar-03"
"USC00411429","2014",62,1.18,"Mar-04"
"USC00411429","2014",63,1.49,"Mar-05"
"USC00411429","2014",64,1.54,"Mar-06"
"USC00411429","2014",65,1.54,"Mar-07"
"USC00411429","2014",66,1.54,"Mar-08"
"USC00411429","2014",67,1.54,"Mar-09"
"USC00411429","2014",68,1.85,"Mar-10"
"USC00411429","2014",69,1.88,"Mar-11"
"USC00411429","2014",70,2.02,"Mar-12"
"USC00411429","2014",71,2.02,"Mar-13"
"USC00411429","2014",72,2.02,"Mar-14"
"USC00411429","2014",73,2.02,"Mar-15"
"USC00411429","2014",74,2.07,"Mar-16"
"USC00411429","2014",75,2.07,"Mar-17"
"USC00411429","2014",76,2.07,"Mar-18"
"USC00411429","2014",77,2.07,"Mar-19"
"USC00411429","2014",78,2.07,"Mar-20"
"USC00411429","2014",79,2.07,"Mar-21"
"USC00411429","2014",80,2.07,"Mar-22"
"USC00411429","2014",81,2.07,"Mar-23"
"USC00411429","2014",82,2.07,"Mar-24"
"USC00411429","2014",83,2.07,"Mar-25"
"USC00411429","2014",84,2.07,"Mar-26"
"USC00411429","2014",85,2.07,"Mar-27"
"USC00411429","2014",86,2.16,"Mar-28"
"USC00411429","2014",87,2.17,"Mar-29"
"USC00411429","2014",88,2.17,"Mar-30"
"USC00411429","2014",89,2.17,"Mar-31"
"USC00411429","2014",90,2.17,"Apr-01"
"USC00411429","2014",91,2.17,"Apr-02"
"USC00411429","2014",92,2.17,"Apr-03"
"USC00411429","2014",93,2.17,"Apr-04"
"USC00411429","2014",94,2.17,"Apr-05"
"USC00411429","2014",95,2.17,"Apr-06"
"USC00411429","2014",96,2.2,"Apr-07"
"USC00411429","2014",97,2.32,"Apr-08"
"USC00411429","2014",98,2.5,"Apr-09"
"USC00411429","2014",99,2.5,"Apr-10"
"USC00411429","2014",100,2.5,"Apr-11"
"USC00411429","2014",101,2.5,"Apr-12"
"USC00411429","2014",102,2.5,"Apr-13"
"USC00411429","2014",103,2.5,"Apr-14"
"USC00411429","2014",104,2.5,"Apr-15"
"USC00411429","2014",105,2.61,"Apr-16"
"USC00411429","2014",106,2.61,"Apr-17"
"USC00411429","2014",107,2.61,"Apr-18"
"USC00411429","2014",108,2.68,"Apr-19"
"USC00411429","2014",109,2.68,"Apr-20"
"USC00411429","2014",110,2.68,"Apr-21"
"USC00411429","2014",111,2.68,"Apr-22"
"USC00411429","2014",112,2.73,"Apr-23"
"USC00411429","2014",113,2.73,"Apr-24"
"USC00411429","2014",114,2.73,"Apr-25"
"USC00411429","2014",115,2.73,"Apr-26"
"USC00411429","2014",116,2.73,"Apr-27"
"USC00411429","2014",117,2.73,"Apr-28"
"USC00411429","2014",118,2.73,"Apr-29"
"USC00411429","2014",119,2.73,"Apr-30"
"USC00411429","2014",120,2.73,"May-01"
"USC00411429","2014",121,2.73,"May-02"
"USC00411429","2014",122,2.73,"May-03"
"USC00411429","2014",123,2.73,"May-04"
"USC00411429","2014",124,2.73,"May-05"
"USC00411429","2014",125,2.73,"May-06"
"USC00411429","2014",126,2.73,"May-07"
"USC00411429","2014",127,2.73,"May-08"
"USC00411429","2014",128,2.73,"May-09"
"USC00411429","2014",129,2.87,"May-10"
"USC00411429","2014",130,2.87,"May-11"
"USC00411429","2014",131,2.87,"May-12"
"USC00411429","2014",132,2.9,"May-13"
"USC00411429","2014",133,6.25,"May-14"
"USC00411429","2014",134,6.82,"May-15"
"USC00411429","2014",135,6.82,"May-16"
"USC00411429","2014",136,6.82,"May-17"
"USC00411429","2014",137,6.82,"May-18"
"USC00411429","2014",138,6.82,"May-19"
"USC00411429","2014",139,6.82,"May-20"
"USC00411429","2014",140,6.82,"May-21"
"USC00411429","2014",141,6.82,"May-22"
"USC00411429","2014",142,6.82,"May-23"
"USC00411429","2014",143,6.82,"May-24"
"USC00411429","2014",144,6.82,"May-25"
"USC00411429","2014",145,7.32,"May-26"
"USC00411429","2014",146,7.59,"May-27"
"USC00411429","2014",147,10.9,"May-28"
"USC00411429","2014",148,10.99,"May-29"
"USC00411429","2014",149,10.99,"May-30"
"USC00411429","2014",150,10.99,"May-31"
"USC00411429","2014",151,10.99,"Jun-01"
"USC00411429","2014",152,10.99,"Jun-02"
"USC00411429","2014",153,10.99,"Jun-03"
"USC00411429","2014",154,10.99,"Jun-04"
"USC00411429","2014",155,10.99,"Jun-05"
"USC00411429","2014",156,10.99,"Jun-06"
"USC00411429","2014",157,10.99,"Jun-07"
"USC00411429","2014",158,10.99,"Jun-08"
"USC00411429","2014",159,10.99,"Jun-09"
"USC00411429","2014",160,11,"Jun-10"
"USC00411429","2014",161,11.25,"Jun-11"
"USC00411429","2014",162,11.25,"Jun-12"
"USC00411429","2014",163,11.25,"Jun-13"
"USC00411429","2014",164,12.04,"Jun-14"
"USC00411429","2014",165,12.04,"Jun-15"
"USC00411429","2014",166,12.04,"Jun-16"
"USC00411429","2014",167,12.04,"Jun-17"
"USC00411429","2014",168,12.04,"Jun-18"
"USC00411429","2014",169,12.04,"Jun-19"
"USC00411429","2014",170,12.04,"Jun-20"
"USC00411429","2014",171,12.04,"Jun-21"
"USC00411429","2014",172,12.04,"Jun-22"
"USC00411429","2014",173,12.05,"Jun-23"
"USC00411429","2014",174,12.05,"Jun-24"
"USC00411429","2014",175,12.05,"Jun-25"
"USC00411429","2014",176,12.14,"Jun-26"
"USC00411429","2014",177,12.14,"Jun-27"
"USC00411429","2014",178,12.15,"Jun-28"
"USC00411429","2014",179,12.15,"Jun-29"
"USC00411429","2014",180,12.15,"Jun-30"
"USC00411429","2014",181,12.15,"Jul-01"
"USC00411429","2014",182,12.15,"Jul-02"
"USC00411429","2014",183,12.15,"Jul-03"
"USC00411429","2014",184,12.15,"Jul-04"
"USC00411429","2014",185,12.15,"Jul-05"
"USC00411429","2014",186,12.15,"Jul-06"
"USC00411429","2014",187,12.15,"Jul-07"
"USC00411429","2014",188,12.15,"Jul-08"
"USC00411429","2014",189,12.15,"Jul-09"
"USC00411429","2014",190,12.15,"Jul-10"
"USC00411429","2014",191,12.15,"Jul-11"
"USC00411429","2014",192,12.15,"Jul-12"
"USC00411429","2014",193,12.15,"Jul-13"
"USC00411429","2014",194,12.15,"Jul-14"
"USC00411429","2014",195,12.15,"Jul-15"
"USC00411429","2014",196,12.15,"Jul-16"
"USC00411429","2014",197,12.16,"Jul-17"
"USC00411429","2014",198,12.16,"Jul-18"
"USC00411429","2014",199,12.91,"Jul-19"
"USC00411429","2014",200,12.91,"Jul-20"
"USC00411429","2014",201,12.91,"Jul-21"
"USC00411429","2014",202,12.91,"Jul-22"
"USC00411429","2014",203,12.91,"Jul-23"
"USC00411429","2014",204,12.91,"Jul-24"
"USC00411429","2014",205,12.91,"Jul-25"
"USC00411429","2014",206,12.91,"Jul-26"
"USC00411429","2014",207,12.91,"Jul-27"
"USC00411429","2014",208,12.91,"Jul-28"
"USC00411429","2014",209,12.91,"Jul-29"
"USC00411429","2014",210,12.91,"Jul-30"
"USC00411429","2014",211,12.91,"Jul-31"
"USC00411429","2014",212,12.91,"Aug-01"
"USC00411429","2014",213,12.91,"Aug-02"
"USC00411429","2014",214,12.91,"Aug-03"
"USC00411429","2014",215,12.91,"Aug-04"
"USC00411429","2014",216,12.91,"Aug-05"
"USC00411429","2014",217,12.91,"Aug-06"
"USC00411429","2014",218,12.91,"Aug-07"
"USC00411429","2014",219,12.91,"Aug-08"
"USC00411429","2014",220,12.91,"Aug-09"
"USC00411429","2014",221,12.91,"Aug-10"
"USC00411429","2014",222,12.91,"Aug-11"
"USC00411429","2014",223,12.91,"Aug-12"
"USC00411429","2014",224,12.91,"Aug-13"
"USC00411429","2014",225,12.91,"Aug-14"
"USC00411429","2014",226,12.91,"Aug-15"
"USC00411429","2014",227,12.91,"Aug-16"
"USC00411429","2014",228,12.91,"Aug-17"
"USC00411429","2014",229,12.91,"Aug-18"
"USC00411429","2014",230,12.91,"Aug-19"
"USC00411429","2014",231,12.91,"Aug-20"
"USC00411429","2014",232,12.91,"Aug-21"
"USC00411429","2014",233,12.91,"Aug-22"
"USC00411429","2014",234,12.91,"Aug-23"
"USC00411429","2014",235,12.91,"Aug-24"
"USC00411429","2014",236,12.91,"Aug-25"
"USC00411429","2014",237,12.91,"Aug-26"
"USC00411429","2014",238,12.91,"Aug-27"
"USC00411429","2014",239,12.91,"Aug-28"
"USC00411429","2014",240,12.91,"Aug-29"
"USC00411429","2014",241,12.91,"Aug-30"
"USC00411429","2014",242,13.11,"Aug-31"
"USC00411429","2014",243,13.11,"Sep-01"
"USC00411429","2014",244,13.11,"Sep-02"
"USC00411429","2014",245,13.11,"Sep-03"
"USC00411429","2014",246,13.11,"Sep-04"
"USC00411429","2014",247,13.11,"Sep-05"
"USC00411429","2014",248,13.11,"Sep-06"
"USC00411429","2014",249,13.12,"Sep-07"
"USC00411429","2014",250,13.63,"Sep-08"
"USC00411429","2014",251,13.63,"Sep-09"
"USC00411429","2014",252,13.63,"Sep-10"
"USC00411429","2014",253,13.63,"Sep-11"
"USC00411429","2014",254,13.63,"Sep-12"
"USC00411429","2014",255,13.63,"Sep-13"
"USC00411429","2014",256,13.72,"Sep-14"
"USC00411429","2014",257,13.88,"Sep-15"
"USC00411429","2014",258,13.88,"Sep-16"
"USC00411429","2014",259,13.88,"Sep-17"
"USC00411429","2014",260,13.88,"Sep-18"
"USC00411429","2014",261,16.1,"Sep-19"
"USC00411429","2014",262,16.71,"Sep-20"
"USC00411429","2014",263,16.72,"Sep-21"
"USC00411429","2014",264,17.49,"Sep-22"
"USC00411429","2014",265,17.49,"Sep-23"
"USC00411429","2014",266,17.49,"Sep-24"
"USC00411429","2014",267,17.49,"Sep-25"
"USC00411429","2014",268,17.49,"Sep-26"
"USC00411429","2014",269,17.49,"Sep-27"
"USC00411429","2014",270,17.78,"Sep-28"
"USC00411429","2014",271,17.87,"Sep-29"
"USC00411429","2014",272,17.87,"Sep-30"
"USC00411429","2014",273,17.87,"Oct-01"
"USC00411429","2014",274,17.87,"Oct-02"
"USC00411429","2014",275,17.87,"Oct-03"
"USC00411429","2014",276,17.87,"Oct-04"
"USC00411429","2014",277,17.87,"Oct-05"
"USC00411429","2014",278,17.87,"Oct-06"
"USC00411429","2014",279,17.87,"Oct-07"
"USC00411429","2014",280,17.87,"Oct-08"
"USC00411429","2014",281,17.87,"Oct-09"
"USC00411429","2014",282,17.87,"Oct-10"
"USC00411429","2014",283,17.87,"Oct-11"
"USC00411429","2014",284,17.87,"Oct-12"
"USC00411429","2014",285,18.27,"Oct-13"
"USC00411429","2014",286,18.3,"Oct-14"
"USC00411429","2014",287,18.3,"Oct-15"
"USC00411429","2014",288,18.3,"Oct-16"
"USC00411429","2014",289,18.3,"Oct-17"
"USC00411429","2014",290,18.3,"Oct-18"
"USC00411429","2014",291,18.3,"Oct-19"
"USC00411429","2014",292,18.3,"Oct-20"
"USC00411429","2014",293,18.3,"Oct-21"
"USC00411429","2014",294,18.3,"Oct-22"
"USC00411429","2014",295,18.3,"Oct-23"
"USC00411429","2014",296,18.37,"Oct-24"
"USC00411429","2014",297,18.37,"Oct-25"
"USC00411429","2014",298,18.37,"Oct-26"
"USC00411429","2014",299,18.37,"Oct-27"
"USC00411429","2014",300,18.37,"Oct-28"
"USC00411429","2014",301,18.37,"Oct-29"
"USC00411429","2014",302,18.37,"Oct-30"
"USC00411429","2014",303,18.37,"Oct-31"
"USC00411429","2014",304,18.42,"Nov-01"
"USC00411429","2014",305,18.42,"Nov-02"
"USC00411429","2014",306,18.42,"Nov-03"
"USC00411429","2014",307,18.42,"Nov-04"
"USC00411429","2014",308,18.42,"Nov-05"
"USC00411429","2014",309,19.9,"Nov-06"
"USC00411429","2014",310,21.82,"Nov-07"
"USC00411429","2014",311,21.83,"Nov-08"
"USC00411429","2014",312,21.83,"Nov-09"
"USC00411429","2014",313,21.83,"Nov-10"
"USC00411429","2014",314,21.83,"Nov-11"
"USC00411429","2014",315,21.83,"Nov-12"
"USC00411429","2014",316,21.83,"Nov-13"
"USC00411429","2014",317,21.83,"Nov-14"
"USC00411429","2014",318,21.83,"Nov-15"
"USC00411429","2014",319,21.84,"Nov-16"
"USC00411429","2014",320,21.95,"Nov-17"
"USC00411429","2014",321,21.98,"Nov-18"
"USC00411429","2014",322,21.98,"Nov-19"
"USC00411429","2014",323,21.98,"Nov-20"
"USC00411429","2014",324,21.98,"Nov-21"
"USC00411429","2014",325,22.01,"Nov-22"
"USC00411429","2014",326,23.43,"Nov-23"
"USC00411429","2014",327,24.67,"Nov-24"
"USC00411429","2014",328,24.67,"Nov-25"
"USC00411429","2014",329,24.67,"Nov-26"
"USC00411429","2014",330,24.67,"Nov-27"
"USC00411429","2014",331,24.67,"Nov-28"
"USC00411429","2014",332,24.67,"Nov-29"
"USC00411429","2014",333,24.67,"Nov-30"
"USC00411429","2014",334,24.67,"Dec-01"
"USC00411429","2014",335,24.67,"Dec-02"
"USC00411429","2014",336,24.67,"Dec-03"
"USC00411429","2014",337,24.67,"Dec-04"
"USC00411429","2014",338,24.68,"Dec-05"
"USC00411429","2014",339,24.73,"Dec-06"
"USC00411429","2014",340,24.73,"Dec-07"
"USC00411429","2014",341,24.73,"Dec-08"
"USC00411429","2014",342,24.73,"Dec-09"
"USC00411429","2014",343,24.73,"Dec-10"
"USC00411429","2014",344,24.73,"Dec-11"
"USC00411429","2014",345,24.8,"Dec-12"
"USC00411429","2014",346,24.85,"Dec-13"
"USC00411429","2014",347,24.85,"Dec-14"
"USC00411429","2014",348,24.85,"Dec-15"
"USC00411429","2014",349,24.85,"Dec-16"
"USC00411429","2014",350,24.85,"Dec-17"
"USC00411429","2014",351,24.85,"Dec-18"
"USC00411429","2014",352,24.94,"Dec-19"
"USC00411429","2014",353,25.64,"Dec-20"
"USC00411429","2014",354,25.65,"Dec-21"
"USC00411429","2014",355,25.65,"Dec-22"
"USC00411429","2014",356,25.65,"Dec-23"
"USC00411429","2014",357,25.65,"Dec-24"
"USC00411429","2014",358,25.65,"Dec-25"
"USC00411429","2014",359,25.65,"Dec-26"
"USC00411429","2014",360,25.65,"Dec-27"
"USC00411429","2014",361,25.65,"Dec-28"
"USC00411429","2014",362,25.65,"Dec-29"
"USC00411429","2014",363,26.11,"Dec-30"
"USC00411429","2014",364,26.11,"Dec-31"
"USC00411429","2014",365,26.11,"Jan-01"
"USC00411429","2015",1,0,"Jan-02"
"USC00411429","2015",2,0.24,"Jan-03"
"USC00411429","2015",3,1.14,"Jan-04"
"USC00411429","2015",4,1.14,"Jan-05"
"USC00411429","2015",5,1.14,"Jan-06"
"USC00411429","2015",6,1.14,"Jan-07"
"USC00411429","2015",7,1.14,"Jan-08"
"USC00411429","2015",8,1.14,"Jan-09"
"USC00411429","2015",9,1.14,"Jan-10"
"USC00411429","2015",10,1.14,"Jan-11"
"USC00411429","2015",11,1.64,"Jan-12"
"USC00411429","2015",12,1.64,"Jan-13"
"USC00411429","2015",13,1.65,"Jan-14"
"USC00411429","2015",14,1.65,"Jan-15"
"USC00411429","2015",15,1.66,"Jan-16"
"USC00411429","2015",16,1.66,"Jan-17"
"USC00411429","2015",17,1.66,"Jan-18"
"USC00411429","2015",18,1.66,"Jan-19"
"USC00411429","2015",19,1.66,"Jan-20"
"USC00411429","2015",20,1.66,"Jan-21"
"USC00411429","2015",21,1.66,"Jan-22"
"USC00411429","2015",22,4.01,"Jan-23"
"USC00411429","2015",23,4.86,"Jan-24"
"USC00411429","2015",24,5.04,"Jan-25"
"USC00411429","2015",25,5.04,"Jan-26"
"USC00411429","2015",26,5.04,"Jan-27"
"USC00411429","2015",27,5.04,"Jan-28"
"USC00411429","2015",28,5.04,"Jan-29"
"USC00411429","2015",29,5.04,"Jan-30"
"USC00411429","2015",30,5.04,"Jan-31"
"USC00411429","2015",31,5.04,"Feb-01"
"USC00411429","2015",32,5.04,"Feb-02"
"USC00411429","2015",33,5.04,"Feb-03"
"USC00411429","2015",34,5.04,"Feb-04"
"USC00411429","2015",35,5.39,"Feb-05"
"USC00411429","2015",36,5.39,"Feb-06"
"USC00411429","2015",37,5.39,"Feb-07"
"USC00411429","2015",38,5.39,"Feb-08"
"USC00411429","2015",39,5.39,"Feb-09"
"USC00411429","2015",40,5.39,"Feb-10"
"USC00411429","2015",41,5.39,"Feb-11"
"USC00411429","2015",42,5.39,"Feb-12"
"USC00411429","2015",43,5.39,"Feb-13"
"USC00411429","2015",44,5.39,"Feb-14"
"USC00411429","2015",45,5.39,"Feb-15"
"USC00411429","2015",46,5.39,"Feb-16"
"USC00411429","2015",47,5.39,"Feb-17"
"USC00411429","2015",48,5.39,"Feb-18"
"USC00411429","2015",49,5.39,"Feb-19"
"USC00411429","2015",50,5.39,"Feb-20"
"USC00411429","2015",51,5.39,"Feb-21"
"USC00411429","2015",52,5.39,"Feb-22"
"USC00411429","2015",53,5.39,"Feb-23"
"USC00411429","2015",54,5.39,"Feb-24"
"USC00411429","2015",55,5.39,"Feb-25"
"USC00411429","2015",56,5.4,"Feb-26"
"USC00411429","2015",57,5.4,"Feb-27"
"USC00411429","2015",58,5.4,"Feb-28"
"USC00411429","2015",59,5.43,"Mar-01"
"USC00411429","2015",60,5.85,"Mar-02"
"USC00411429","2015",61,5.88,"Mar-03"
"USC00411429","2015",62,5.97,"Mar-04"
"USC00411429","2015",63,6.04,"Mar-05"
"USC00411429","2015",64,6.35,"Mar-06"
"USC00411429","2015",65,6.35,"Mar-07"
"USC00411429","2015",66,6.35,"Mar-08"
"USC00411429","2015",67,6.59,"Mar-09"
"USC00411429","2015",68,7.25,"Mar-10"
"USC00411429","2015",69,7.84,"Mar-11"
"USC00411429","2015",70,7.84,"Mar-12"
"USC00411429","2015",71,7.85,"Mar-13"
"USC00411429","2015",72,7.85,"Mar-14"
"USC00411429","2015",73,7.85,"Mar-15"
"USC00411429","2015",74,7.85,"Mar-16"
"USC00411429","2015",75,7.85,"Mar-17"
"USC00411429","2015",76,7.85,"Mar-18"
"USC00411429","2015",77,7.97,"Mar-19"
"USC00411429","2015",78,7.97,"Mar-20"
"USC00411429","2015",79,7.97,"Mar-21"
"USC00411429","2015",80,9.28,"Mar-22"
"USC00411429","2015",81,9.35,"Mar-23"
"USC00411429","2015",82,9.35,"Mar-24"
"USC00411429","2015",83,9.35,"Mar-25"
"USC00411429","2015",84,9.35,"Mar-26"
"USC00411429","2015",85,9.36,"Mar-27"
"USC00411429","2015",86,9.36,"Mar-28"
"USC00411429","2015",87,9.36,"Mar-29"
"USC00411429","2015",88,9.36,"Mar-30"
"USC00411429","2015",89,9.36,"Mar-31"
"USC00411429","2015",90,9.36,"Apr-01"
"USC00411429","2015",91,9.36,"Apr-02"
"USC00411429","2015",92,9.36,"Apr-03"
"USC00411429","2015",93,9.36,"Apr-04"
"USC00411429","2015",94,9.36,"Apr-05"
"USC00411429","2015",95,9.41,"Apr-06"
"USC00411429","2015",96,9.42,"Apr-07"
"USC00411429","2015",97,9.42,"Apr-08"
"USC00411429","2015",98,9.42,"Apr-09"
"USC00411429","2015",99,9.42,"Apr-10"
"USC00411429","2015",100,9.6,"Apr-11"
"USC00411429","2015",101,9.89,"Apr-12"
"USC00411429","2015",102,9.92,"Apr-13"
"USC00411429","2015",103,10.14,"Apr-14"
"USC00411429","2015",104,10.14,"Apr-15"
"USC00411429","2015",105,10.14,"Apr-16"
"USC00411429","2015",106,10.14,"Apr-17"
"USC00411429","2015",107,11.75,"Apr-18"
"USC00411429","2015",108,12.26,"Apr-19"
"USC00411429","2015",109,12.29,"Apr-20"
"USC00411429","2015",110,12.29,"Apr-21"
"USC00411429","2015",111,12.29,"Apr-22"
"USC00411429","2015",112,12.29,"Apr-23"
"USC00411429","2015",113,12.34,"Apr-24"
"USC00411429","2015",114,13.54,"Apr-25"
"USC00411429","2015",115,13.76,"Apr-26"
"USC00411429","2015",116,13.76,"Apr-27"
"USC00411429","2015",117,14.37,"Apr-28"
"USC00411429","2015",118,14.37,"Apr-29"
"USC00411429","2015",119,14.37,"Apr-30"
"USC00411429","2015",120,14.37,"May-01"
"USC00411429","2015",121,14.37,"May-02"
"USC00411429","2015",122,14.37,"May-03"
"USC00411429","2015",123,14.37,"May-04"
"USC00411429","2015",124,14.37,"May-05"
"USC00411429","2015",125,14.37,"May-06"
"USC00411429","2015",126,14.48,"May-07"
"USC00411429","2015",127,14.48,"May-08"
"USC00411429","2015",128,14.49,"May-09"
"USC00411429","2015",129,14.56,"May-10"
"USC00411429","2015",130,14.56,"May-11"
"USC00411429","2015",131,14.59,"May-12"
"USC00411429","2015",132,14.99,"May-13"
"USC00411429","2015",133,15.15,"May-14"
"USC00411429","2015",134,17.44,"May-15"
"USC00411429","2015",135,17.79,"May-16"
"USC00411429","2015",136,17.79,"May-17"
"USC00411429","2015",137,20.53,"May-18"
"USC00411429","2015",138,20.56,"May-19"
"USC00411429","2015",139,20.61,"May-20"
"USC00411429","2015",140,20.7,"May-21"
"USC00411429","2015",141,20.82,"May-22"
"USC00411429","2015",142,20.82,"May-23"
"USC00411429","2015",143,20.85,"May-24"
